secID,publishDate,endDate,tRevenue,revenue,COGS,operateProfit,TProfit,NIncome,NIncomeAttrP,basicEPS,sellExp,adminExp
000887.XSHE,2022-04-30,2021-12-31,12577189139.54,12577189139.54,9745502403.47,1161866084.52,1166472532.1,963481780.12,965194114.53,0.79,383197989.56,1404863994.85
000893.XSHE,2025-04-24,2024-12-31,3547988671.37,3547988671.37,1792736504.06,1005237124.52,992765713.53,914200564.69,950465904.14,1.0403,29582936.14,479885652.84
000893.XSHE,2025-04-24,2023-12-31,3897597332.18,3897597332.18,1609113518.63,1473709395.91,1401125888.09,1209926716.67,1235153163.73,1.3486,35743243.69,576130446.36
000893.XSHE,2024-04-30,2023-12-31,3897597332.18,3897597332.18,1609113518.63,1473709395.91,1401125888.09,1209926716.67,1235153163.73,1.3486,35743243.69,576130446.36
000893.XSHE,2024-04-30,2022-12-31,3466116843.79,3466116843.79,945327877.93,2190336251.56,2190643526.29,2028042488.53,2028819824.11,2.4582,16476334.39,259466349.7
000893.XSHE,2023-04-01,2022-12-31,3466116843.79,3466116843.79,945327877.93,2190336251.56,2190643526.29,2027870473.53,2028673070.02,2.458,16476334.39,259466349.7
000893.XSHE,2023-04-01,2021-12-31,839257644.52,839257644.52,291188870.18,398643548.13,1002741590.35,913148647.59,899295122.95,1.1881,9097432.94,100931591.2
000893.XSHE,2022-04-02,2021-12-31,832964828.62,832964828.62,289534654.56,394004947.85,998102990.07,908877225.72,895091891.35,1.1826,9097432.94,100931591.2
000895.XSHE,2025-03-26,2024-12-31,59715249829.28,59561224544.07,49024286561.98,6659115216.13,6659074855.15,5054867594.95,4989048074.6,1.44,1923980667.84,1492241004.84
000895.XSHE,2025-03-26,2023-12-31,60097373661.0,59892963176.51,49679284453.56,6637316179.73,6645123010.12,5101622486.54,5052741772.33,1.4584,1913913276.54,1433652417.08
000895.XSHE,2024-03-27,2023-12-31,60097373661.0,59892963176.51,49679284453.56,6637316179.73,6645123010.12,5101622486.54,5052741772.33,1.4584,1913913276.54,1433652417.08
000895.XSHE,2024-03-27,2022-12-31,62730570471.06,62575635903.48,52319230316.51,7140766623.16,7159860800.97,5717174331.98,5620885670.8,1.6223,1927132277.88,1302744729.7
000895.XSHE,2023-03-29,2022-12-31,62730570471.06,62575635903.48,52319230316.51,7140766623.16,7159860800.97,5717174331.98,5620885670.8,1.6223,1927132277.88,1302744729.7
000895.XSHE,2023-03-29,2021-12-31,66797549317.92,66682260352.97,56445024738.08,6238605042.69,6216019257.96,4883632939.9,4865939674.32,1.4044,1873655774.02,1225085084.07
000895.XSHE,2022-03-29,2021-12-31,66797549317.92,66682260352.97,56445024738.08,6238605042.69,6216019257.96,4883632939.9,4865939674.32,1.4044,1873655774.02,1225085084.07
000895.XSHE,2022-03-29,2021-12-31,66797549317.92,66682260352.97,56445024738.08,6238605042.69,6216019257.96,4883632939.9,4865939674.32,1.4044,1873655774.02,1225085084.07
000960.XSHE,2025-04-03,2024-12-31,41972668606.98,41972668606.98,37947122852.93,2097912572.07,1835082109.48,1570371179.81,1444234046.25,0.8526,60791824.06,1208069396.02
000960.XSHE,2025-04-03,2023-12-31,42359256548.28,42359256548.28,38482075396.7,1852421191.47,1745203853.33,1526429267.51,1408362320.49,0.8557,82037689.19,1281592359.06
000960.XSHE,2024-04-12,2023-12-31,42359256548.28,42359256548.28,38482075396.7,1852421191.47,1745203853.33,1526429267.51,1408362320.49,0.8557,82037689.19,1281592359.06
000960.XSHE,2024-04-12,2022-12-31,51997844059.06,51997844059.06,46993021048.47,1848605140.82,1821226027.87,1570155758.94,1346255971.62,0.818,92348132.45,1367308331.54
000960.XSHE,2023-04-03,2022-12-31,51997844059.06,51997844059.06,46993021048.47,1848605140.82,1821226027.87,1570155758.94,1346255971.62,0.818,92348132.45,1367308331.54
000960.XSHE,2023-04-03,2021-12-31,53844324139.38,53844324139.38,47398075544.68,3688124253.33,3512656367.03,3038269138.32,2816989678.49,1.7116,98126890.49,1615241695.61
000960.XSHE,2022-04-15,2021-12-31,53844324139.38,53844324139.38,47398075544.68,3688124253.33,3512656367.03,3038269138.32,2816989678.49,1.7116,98126890.49,1615241695.61
000983.XSHE,2025-04-29,2024-12-31,45290384448.09,45290384448.09,31080097738.94,5704407245.98,5661991701.5,4090069964.34,3108028389.69,0.5475,451896272.47,5087951725.26
000983.XSHE,2025-04-29,2023-12-31,55522870893.68,55522870893.68,34613888588.28,11789585762.53,11646835053.18,8431457924.35,6771368105.86,1.2282,452858079.99,5304142912.25
000983.XSHE,2024-04-23,2023-12-31,55522870893.68,55522870893.68,34613888588.28,11789585762.53,11646835053.18,8431457924.35,6771368105.86,1.2282,452858079.99,5304142912.25
000983.XSHE,2024-04-23,2022-12-31,65183452996.11,65183452996.11,37676919495.79,18008273688.13,18003984927.11,13268082624.93,10753739698.99,2.0948,415151843.16,4765978978.41
000983.XSHE,2023-04-25,2022-12-31,65183452996.11,65183452996.11,37676919495.79,18008273688.13,18003984927.11,13233672833.42,10721933348.52,2.0887,415151843.16,4765978978.41
000983.XSHE,2023-04-25,2021-12-31,54170210466.8,54170210466.8,35347395195.81,10485917636.87,10255514075.77,7104460898.9,5101505720.38,0.9938,442700973.3,3972986797.52
000983.XSHE,2022-04-29,2021-12-31,45285260701.65,45285260701.65,31813497335.7,7204750456.81,7028521304.06,4652382666.42,4165827696.18,1.0169,284216349.12,3204153279.77
002001.XSHE,2025-04-15,2024-12-31,21609592228.45,21609592228.45,12582000646.65,6972599793.21,6943581186.99,5896870207.59,5868545988.62,1.91,190298278.24,1632056281.76
002001.XSHE,2025-04-15,2023-12-31,15116537003.3,15116537003.3,10131490375.45,3260106142.33,3253534539.28,2725408902.23,2704238767.54,0.87,158316813.86,1438873767.01
002001.XSHE,2024-04-23,2023-12-31,15116537003.3,15116537003.3,10131490375.45,3260106142.33,3253534539.28,2725408902.23,2704238767.54,0.87,158316813.86,1438873767.01
002001.XSHE,2024-04-23,2022-12-31,15933984403.41,15933984403.41,10048300866.94,4312650455.42,4238102948.85,3638277074.8,3620280626.51,1.17,122257619.47,1363620136.82
002001.XSHE,2023-04-21,2022-12-31,15933984403.41,15933984403.41,10048300866.94,4312650455.42,4238102948.85,3638267483.25,3620271034.96,1.17,122257619.47,1363620136.82
002001.XSHE,2023-04-21,2021-12-31,14917101500.91,14917101500.91,8299544991.07,5115056047.25,5062740065.85,4372225619.34,4356010628.22,1.41,107037085.96,1206246126.21
002001.XSHE,2022-04-15,2021-12-31,14797989091.2,14797989091.2,8212292946.27,5083195682.34,5030879700.94,4340365254.43,4324150263.31,1.68,107037085.96,1206246126.21
002007.XSHE,2025-03-29,2024-12-31,4379196621.38,4379196621.38,1688240780.68,1379582398.07,1338612677.84,1155469792.25,1087850982.47,0.5958,775796281.95,629427268.63
002007.XSHE,2025-03-29,2023-12-31,5341872557.46,5341872557.46,1624478237.52,2098390204.17,2077642668.39,1761684894.67,1481578849.25,0.8121,1202428525.24,555132468.93
002007.XSHE,2024-03-30,2023-12-31,5341872557.46,5341872557.46,1624478237.52,2098390204.17,2077642668.39,1761684894.67,1481578849.25,0.8121,1202428525.24,555132468.93
002007.XSHE,2024-03-30,2022-12-31,4516979408.06,4516979408.06,1532865457.01,1424462549.65,1428367637.2,1247603129.71,1076265283.57,0.5897,929707668.98,599194614.27
002007.XSHE,2023-03-30,2022-12-31,4516979408.06,4516979408.06,1532865457.01,1424462549.65,1428367637.2,1247603129.71,1076265283.57,0.5897,929707668.98,599194614.27
002007.XSHE,2023-03-30,2021-12-31,4436200125.41,4436200125.41,1386880461.54,1696416227.72,1688245083.49,1454116896.46,1298897164.35,0.7133,775189993.58,507159388.38
002007.XSHE,2022-03-30,2021-12-31,4436200125.41,4436200125.41,1386880461.54,1696416227.72,1688245083.49,1454116896.46,1298897164.35,0.7133,775189993.58,507159388.38
002008.XSHE,2025-04-22,2024-12-31,14771215354.04,14771215354.04,10067568319.16,1815770926.92,1836097388.65,1752361518.93,1693900253.05,1.62,1178749525.83,2966608807.57
002008.XSHE,2025-04-22,2023-12-31,14091101814.42,14091101814.42,9474259389.48,823074301.38,824004110.52,911122605.94,820218770.84,0.78,1188697290.76,2843526496.46
002008.XSHE,2024-04-18,2023-12-31,14091101814.42,14091101814.42,9167615609.44,823074301.38,824004110.52,911122605.94,820218770.84,0.78,1495341070.8,2843526496.46
002008.XSHE,2024-04-18,2022-12-31,14961185040.35,14961185040.35,9687268273.89,1322170847.76,1317486022.13,1286578027.51,1214512137.51,1.15,1534048529.03,2560003814.06
002008.XSHE,2023-04-10,2022-12-31,14961185040.35,14961185040.35,9691514577.23,1315346464.42,1310661638.79,1281791931.18,1209724387.21,1.15,1534048529.03,2560003814.06
002008.XSHE,2023-04-10,2021-12-31,16332335530.72,16332335530.72,10199319917.73,2261442907.81,2306759105.43,2080148726.92,1994492609.85,1.9,1558724848.84,2297357065.71
002008.XSHE,2022-03-31,2021-12-31,16332335530.72,16332335530.72,10199319917.73,2261442907.81,2306759105.43,2080148726.92,1994492609.85,1.9,1558724848.84,2297357065.71
002027.XSHE,2025-04-29,2024-12-31,12262102807.88,12262102807.88,4136938836.74,6040977629.9,6038214954.93,5071607431.54,5155394136.42,0.357,2267557609.14,551509523.49
002027.XSHE,2025-04-29,2023-12-31,11903724918.98,11903724918.98,4109241760.63,5791523926.7,5793079844.29,4799616718.0,4827101718.5,0.3342,2203398051.69,504778411.51
002027.XSHE,2024-04-30,2023-12-31,11903724918.98,11903724918.98,4109241760.63,5791523926.7,5793079844.29,4799616718.0,4827101718.5,0.3342,2203398051.69,504778411.51
002027.XSHE,2024-04-30,2022-12-31,9424959143.22,9424959143.22,3797381885.69,3506816648.23,3499607235.78,2839202469.14,2789952461.91,0.1932,1779172318.91,677886163.78
002027.XSHE,2023-04-29,2022-12-31,9424959143.22,9424959143.22,3797381885.69,3506816648.23,3499607235.78,2839202469.14,2789952461.91,0.1932,1779172318.91,677886163.78
002027.XSHE,2023-04-29,2021-12-31,14836422936.69,14836422936.69,4816882123.5,7745010667.71,7732853431.11,6111627555.86,6063162192.53,0.4198,2658293987.33,591846960.42
002027.XSHE,2022-04-29,2021-12-31,14836422936.69,14836422936.69,4816882123.5,7745010667.71,7732853431.11,6111627555.86,6063162192.53,0.4198,2658293987.33,591846960.42
002032.XSHE,2025-03-28,2024-12-31,22427337986.38,22427337986.38,16898273538.62,2732270616.35,2732357095.86,2245243980.8,2244444529.35,2.82,2181958549.81,865696243.46
002032.XSHE,2025-03-28,2023-12-31,21303948642.66,21303948642.66,15918445100.1,2681323324.18,2684718454.7,2179420437.21,2179798147.27,2.719,2079531174.95,824886503.11
002032.XSHE,2024-03-30,2023-12-31,21303948642.66,21303948642.66,15700128849.31,2681323324.18,2684718454.7,2179420437.21,2179798147.27,2.719,2297847425.74,824886503.11
002032.XSHE,2024-03-30,2022-12-31,20170527516.66,20170527516.66,14969328840.57,2535238829.73,2545209603.98,2066176439.62,2067659526.97,2.565,2156297058.63,790319997.27
002032.XSHE,2023-03-31,2022-12-31,20170527516.66,20170527516.66,14969328840.57,2535238829.73,2545209603.98,2066176439.62,2067659526.97,2.565,2156297058.63,790319997.27
002032.XSHE,2023-03-31,2021-12-31,21585331407.47,21585331407.47,16621613160.8,2385111931.58,2385781578.96,1941371527.89,1943943608.94,2.4,1909953095.54,850890119.18
002032.XSHE,2022-04-01,2021-12-31,21585331407.47,21585331407.47,16621613160.8,2385111931.58,2385781578.96,1941371527.89,1943943608.94,2.4,1909953095.54,850890119.18
002044.XSHE,2025-04-17,2024-12-31,10701990901.1,10701990901.1,6123339473.89,612590511.88,592517639.04,408989821.48,282237728.37,0.07,2545754935.87,939584677.21
002044.XSHE,2025-04-17,2023-12-31,10893535007.49,10893535007.49,6232314171.75,883705399.38,848055323.22,668823476.43,505621135.98,0.13,2562904527.26,894648235.67
002044.XSHE,2024-04-25,2023-12-31,10893535007.49,10893535007.49,6232314171.75,883705399.38,848055323.22,668823476.43,505621135.98,0.13,2562904527.26,894648235.67
002044.XSHE,2024-04-25,2022-12-31,8615698216.86,8615698216.86,5648820996.39,-407657397.38,-450719820.23,-501581527.86,-559020161.39,-0.14,2059423798.4,859552009.11
002044.XSHE,2023-04-25,2022-12-31,8532848220.98,8532848220.98,5602417783.04,-379204321.3,-421825973.34,-472718482.05,-533137230.32,-0.14,2013254777.91,854917260.92
002044.XSHE,2023-04-25,2021-12-31,9215772770.16,9215772770.16,5579560719.07,389925919.91,364752877.3,159187807.29,61578909.26,0.02,2102073041.44,776960735.52
002044.XSHE,2022-04-16,2021-12-31,9155566967.5,9155566967.5,5544392392.81,391184229.57,366076994.84,160511924.83,64136014.05,0.02,2085168922.75,772608881.93
002050.XSHE,2025-03-27,2024-12-31,27947164515.93,27947164515.93,20269833554.48,3710055247.22,3691686409.12,3111725802.34,3099165128.06,0.84,726437231.46,3119253108.66
002050.XSHE,2025-03-27,2023-12-31,24557802066.59,24557802066.59,17773858964.12,3552955857.61,3553263492.98,2933714738.99,2920992940.01,0.81,597565638.25,2573168396.76
002050.XSHE,2024-04-30,2023-12-31,24557802066.59,24557802066.59,17708120277.33,3552955857.61,3553263492.98,2933714738.99,2920992940.01,0.81,663304325.04,2573168396.76
002050.XSHE,2024-04-30,2022-12-31,21347549741.0,21347549741.0,15781099181.3,3066901315.6,3051257220.38,2608051624.02,2573344179.92,0.72,512599257.66,2255929467.89
002050.XSHE,2023-04-29,2022-12-31,21347549741.0,21347549741.0,15781099181.3,3066901315.6,3051257220.38,2608051624.02,2573344179.92,0.72,512599257.66,2255929467.89
002050.XSHE,2023-04-29,2021-12-31,16020809805.52,16020809805.52,11907350969.11,1986764660.13,1976629015.41,1704824537.64,1684044407.47,0.47,449226532.55,1626941420.57
002050.XSHE,2022-03-25,2021-12-31,16020809805.52,16020809805.52,11907350969.11,1986764660.13,1976629015.41,1704824537.64,1684044407.47,0.47,449226532.55,1626941420.57
002129.XSHE,2025-04-26,2024-12-31,28418504235.63,28418504235.63,30999317594.76,-11139192812.27,-10955117496.49,-10806452389.37,-9818364927.98,-2.4629,576337209.04,2433086755.41
002129.XSHE,2025-04-26,2023-12-31,59146463192.95,59146463192.95,47198849934.55,4565470836.18,4544027462.5,3898891932.0,3416058966.07,0.8518,398849282.45,3557376265.01
002129.XSHE,2024-04-26,2023-12-31,59146463192.95,59146463192.95,47170528470.63,4565470836.18,4544027462.5,3898891932.0,3416058966.07,0.8518,427170746.37,3557376265.01
002129.XSHE,2024-04-26,2022-12-31,67010157024.98,67010157024.98,54822913894.11,7325417026.21,7449331261.0,7073042749.54,6818653821.89,1.6949,277178773.13,3828304541.49
002129.XSHE,2023-03-29,2022-12-31,67010157024.98,67010157024.98,55066992255.46,7325417026.21,7449331261.0,7073042749.54,6818653821.89,2.1212,277203673.13,3830962341.49
002129.XSHE,2023-03-29,2021-12-31,41104685048.73,41104685048.73,32190397140.64,5005602995.5,5000031048.92,4435128410.1,4029617597.1,1.3162,130596831.2,2850526267.68
002129.XSHE,2022-04-27,2021-12-31,41104685048.73,41104685048.73,32190397140.64,5005602995.5,5000031048.92,4435128410.1,4029617597.1,1.3162,130596831.2,2850526267.68
002142.XSHE,2025-04-10,2024-12-31,66631000000.0,66631000000.0,35083000000.0,31548000000.0,31286000000.0,27221000000.0,27127000000.0,3.95,,
002142.XSHE,2025-04-10,2023-12-31,61585000000.0,61585000000.0,33557000000.0,28028000000.0,27898000000.0,25609000000.0,25535000000.0,3.75,,
002142.XSHE,2024-04-10,2023-12-31,61585000000.0,61585000000.0,33557000000.0,28028000000.0,27898000000.0,25609000000.0,25535000000.0,3.75,,
002142.XSHE,2024-04-10,2022-12-31,57879000000.0,57879000000.0,32487000000.0,25392000000.0,25280000000.0,23132000000.0,23075000000.0,3.38,,
002142.XSHE,2023-04-06,2022-12-31,57879000000.0,57879000000.0,32487000000.0,25392000000.0,25280000000.0,23132000000.0,23075000000.0,3.38,,
002142.XSHE,2023-04-06,2021-12-31,52774000000.0,52774000000.0,32296000000.0,20478000000.0,20445000000.0,19609000000.0,19546000000.0,3.13,,
002142.XSHE,2022-04-08,2021-12-31,52774000000.0,52774000000.0,32296000000.0,20478000000.0,20445000000.0,19609000000.0,19546000000.0,3.13,,
002202.XSHE,2025-03-29,2024-12-31,56699162790.54,56699162790.54,48876272988.86,2167728247.35,2103785692.06,1856394218.93,1860446163.08,0.4206,1321529279.92,4651911387.98
002202.XSHE,2025-03-29,2023-12-31,50457189147.74,50457189147.74,43865732917.09,2599236016.06,2519226046.26,1522202338.74,1330997963.11,0.2879,1106438431.14,3848770363.64
002202.XSHE,2024-03-29,2023-12-31,50457189147.74,50457189147.74,41807419990.32,2599236016.06,2519226046.26,1522202338.74,1330997963.11,0.2879,3164751357.91,3848770363.64
002202.XSHE,2024-03-29,2022-12-31,46436849850.51,46436849850.51,38237281472.89,2775340533.9,2771784133.28,2436875102.97,2383432917.84,0.5203,3193269675.33,3512458970.65
002202.XSHE,2023-03-31,2022-12-31,46436849850.51,46436849850.51,38237281472.89,2775340533.9,2771784133.28,2436875102.97,2383432917.84,0.5203,3193269675.33,3512458970.65
002202.XSHE,2023-03-31,2021-12-31,50900964202.32,50900964202.32,39205510433.88,4621427230.66,4628662764.08,3780914287.76,3731392377.62,0.8536,3173720040.95,3300883793.32
002202.XSHE,2022-03-26,2021-12-31,50570722658.79,50570722658.79,39164707649.2,4331988471.81,4339224005.23,3491475528.91,3456951818.01,0.7887,3173720040.95,3300883793.32
002230.XSHE,2025-04-22,2024-12-31,23343093018.69,23343093018.69,13391165470.26,282382162.82,229094931.51,507033632.21,560162663.16,0.24,4083416224.07,5347010334.82
002230.XSHE,2025-04-22,2023-12-31,19650329209.04,19650329209.04,11266545932.81,429257877.62,419771002.71,613146459.21,657312908.24,0.28,3584043710.38,4851533894.11
002230.XSHE,2024-04-23,2023-12-31,19650329209.04,19650329209.04,11266545932.81,429257877.62,419771002.71,613146459.21,657312908.24,0.28,3584043710.38,4851533894.11
002230.XSHE,2024-04-23,2022-12-31,18820234052.91,18820234052.91,11136385572.6,295671190.34,247751731.36,498628077.03,561213020.79,0.24,3164396674.53,4338080231.14
002230.XSHE,2023-04-21,2022-12-31,18820234052.91,18820234052.91,11136385572.6,295671190.34,247751731.36,498628077.03,561213020.79,0.24,3164396674.53,4338080231.14
002230.XSHE,2023-04-21,2021-12-31,18313605605.92,18313605605.92,10780348465.05,1464435513.55,1496687629.72,1610718319.56,1556463894.56,0.7,2692844410.57,3931600598.49
002230.XSHE,2022-04-22,2021-12-31,18313605605.92,18313605605.92,10780348465.05,1464435513.55,1496687629.72,1610718319.56,1556463894.56,0.7,2692844410.57,3931600598.49
002236.XSHE,2025-03-29,2024-12-31,32180931827.17,32180931827.17,19681686604.51,2979997389.28,2989469554.64,2919172272.03,2905728684.03,0.9,5166733337.95,5354663752.36
002236.XSHE,2025-03-29,2023-12-31,32218317636.77,32218317636.77,18804021731.3,8141025695.65,8121705657.64,7475267485.55,7361892404.52,2.31,5163519417.85,5224678309.49
002236.XSHE,2024-04-16,2023-12-31,32218317636.77,32218317636.77,18674970923.46,8141025695.65,8121705657.64,7475267485.55,7361892404.52,2.31,5292570225.69,5224678309.49
002236.XSHE,2024-04-16,2022-12-31,30565370012.64,30565370012.64,18989797670.92,2280092823.61,2287178061.28,2261850253.32,2324356092.2,0.79,5115163159.61,5026974406.71
002236.XSHE,2023-04-28,2022-12-31,30565370012.64,30565370012.64,18989797670.92,2280092823.61,2287178061.28,2261850253.32,2324356092.2,0.79,5115163159.61,5026974406.71
002236.XSHE,2023-04-28,2021-12-31,32835479336.85,32835479336.85,20058513158.33,3472190816.12,3469661280.33,3411546572.58,3378410889.6,1.15,4663973834.28,4406993897.56
002236.XSHE,2022-04-23,2021-12-31,32835479336.85,32835479336.85,20058513158.33,3472190816.12,3469661280.33,3411546572.58,3378410889.6,1.15,4663973834.28,4406993897.56
002241.XSHE,2025-03-27,2024-12-31,100953848156.08,100953848156.08,89759386768.92,2847468516.11,2773837345.1,2586289125.4,2665044826.06,0.79,619834481.67,7082135203.22
